Item;Order Date;Sales;Profit
Flour;12/23/2015;1853;796.79
Fresh Fruits;12/22/2018;2451;318.63
Organic Staples;8/25/2018;2099;314.85
Organic Fruits;10/22/2016;2315;972.3
Health Drinks;7/29/2018;1512;241.92
Organic Fruits;09/04/2017;1413;452.16
Biscuits;8/25/2018;741;51.87
Biscuits;09/04/2017;1363;558.83
Legumes;8/29/2015;1718;360.78
Breads & Buns;03/09/2016;1546;108.22
Organic Vegetables;04/11/2015;1374;590.82
Rice;8/23/2018;2347;704.1
Chicken;12/23/2015;1297;570.68
Breads & Buns;10/28/2018;831;257.61
Breads & Buns;11/06/2018;1506;677.7
Noodles;3/18/2017;1171;363.01
Edible Oil & Ghee;7/29/2018;689;172.25
Edible Oil & Ghee;09/05/2017;580;29
Eggs;04/11/2015;2221;155.47
Flour;12/23/2015;2377;499.17
Meat;10/28/2018;1353;148.83
Flour;8/13/2017;2449;930.62
Fresh Vegetables;11/03/2018;2430;704.7
Eggs;09/05/2017;2453;466.07
Noodles;09/04/2017;1857;315.69
Breads & Buns;11/13/2018;1914;153.12
Biscuits;8/22/2015;853;110.89
Fresh Fruits;8/27/2018;1807;289.12
Eggs;12/04/2016;1571;518.43
Breads & Buns;11/06/2018;2280;159.6
Health Drinks;11/13/2018;1567;673.81
Fish;8/23/2018;1839;588.48
Health Drinks;5/27/2018;794;230.26
Edible Oil & Ghee;12/23/2015;2374;593.5
Rice;8/23/2018;1049;230.78
Chocolates;10/31/2017;1826;109.56
Organic Vegetables;11/06/2018;1077;463.11
Rice;8/31/2018;2184;764.4
Health Drinks;10/01/2017;1463;160.93
Fish;10/21/2017;1474;132.66
Spices;5/15/2017;1499;89.94
Rice;10/01/2017;1216;474.24
Health Drinks;8/29/2015;945;160.65
Cakes;12/04/2016;1916;402.36
Chicken;09/05/2017;1657;331.4
Health Drinks;11/06/2018;1222;281.06
Rice;8/13/2017;2397;958.8
Biscuits;12/12/2016;2181;261.72
Eggs;12/20/2015;1591;556.85
Chicken;01/07/2018;970;48.5
Health Drinks;6/24/2018;1350;256.5
Cookies;9/29/2017;1364;381.92
Spices;3/28/2017;530;190.8
Fresh Vegetables;07/07/2017;1779;142.32
Soft Drinks;6/24/2017;1586;713.7
Breads & Buns;6/23/2017;837;234.36
Salt;8/26/2017;2292;183.36
Organic Staples;12/29/2015;2213;531.12
Eggs;6/17/2018;1028;61.68
Health Drinks;4/13/2016;814;48.84
Fresh Fruits;05/04/2018;892;240.84
Salt;11/12/2018;1931;617.92
Flour;9/23/2018;1210;217.8
Eggs;09/09/2018;2118;889.56
Spices;12/20/2015;2406;529.32
Organic Staples;10/12/2018;661;257.79
Biscuits;9/24/2016;1372;274.4
Edible Oil & Ghee;7/25/2016;1283;346.41
Organic Fruits;12/13/2016;2073;497.52
Organic Vegetables;8/14/2018;967;367.46
Chicken;04/01/2015;827;49.62
Flour;04/11/2016;1808;216.96
Chocolates;2/15/2016;2167;303.38
Cookies;11/22/2016;1449;623.07
Soft Drinks;11/12/2018;2351;399.67
Fresh Vegetables;10/23/2016;1818;199.98
Fresh Fruits;2/19/2017;785;78.5
Soft Drinks;12/10/2018;2481;372.15
Chocolates;12/08/2015;1479;473.28
Breads & Buns;10/18/2015;1097;87.76
Health Drinks;06/11/2018;607;242.8
Organic Fruits;7/27/2018;949;360.62
Eggs;7/25/2016;1666;383.18
Organic Staples;3/23/2015;1151;391.34
Chicken;12/08/2017;1338;414.78
Spices;06/11/2018;967;67.69
Noodles;7/17/2017;2200;396
Fresh Vegetables;05/06/2018;1077;430.8
Soft Drinks;6/24/2017;2367;1065.15
Breads & Buns;08/04/2015;1075;301
Flour;09/01/2015;1306;195.9
Organic Staples;4/19/2017;985;275.8
Organic Staples;11/05/2017;527;126.48
Spices;09/02/2017;2194;987.3
Legumes;11/12/2018;1196;131.56
Salt;6/23/2017;579;208.44
Fresh Fruits;2/15/2016;1609;257.44
Spices;11/10/2017;2048;655.36
Meat;5/16/2017;2461;959.79
Noodles;09/12/2018;2088;647.28
Salt;01/06/2015;2259;112.95
Organic Staples;12/05/2018;1390;542.1
Fresh Fruits;12/25/2016;814;276.76
Legumes;12/25/2016;1253;400.96
Cakes;3/29/2016;2093;732.55
Eggs;3/26/2017;1915;210.65
Cakes;06/12/2018;2144;150.08
Fish;07/11/2016;2387;930.93
Health Drinks;01/07/2018;739;162.58
Salt;08/03/2018;556;244.64
Chocolates;11/22/2016;1174;117.4
Chocolates;12/12/2015;2230;468.3
Spices;11/06/2017;1325;79.5
Fresh Vegetables;08/01/2018;1905;476.25
Fish;12/08/2017;2290;137.4
Organic Staples;9/23/2018;593;166.04
Salt;4/16/2017;2448;538.56
Legumes;11/10/2017;1935;832.05
Salt;05/08/2018;1163;116.3
Chocolates;10/17/2018;1170;362.7
Edible Oil & Ghee;7/22/2015;1924;269.36
Chicken;10/25/2016;2232;491.04
Cakes;12/12/2016;2031;162.48
Noodles;10/23/2016;716;150.36
Legumes;12/12/2016;988;148.2
Fish;12/20/2016;1750;367.5
Spices;4/19/2017;1547;123.76
Chicken;11/30/2016;1259;176.26
Biscuits;2/21/2016;579;208.44
Meat;7/27/2018;1304;573.76
Meat;3/28/2017;1677;620.49
Organic Vegetables;11/10/2017;520;104
Rice;3/21/2018;1503;405.81
Spices;6/23/2017;1198;419.3
Rice;7/25/2015;559;156.52
Cookies;12/17/2016;1163;220.97
Biscuits;12/17/2016;1989;735.93
Breads & Buns;11/10/2017;1714;702.74
Fish;4/19/2017;1615;629.85
Organic Staples;08/04/2015;691;200.39
Fish;3/26/2015;1953;566.37
Salt;08/03/2018;995;427.85
Flour;11/10/2017;2422;435.96
Meat;6/16/2017;2011;744.07
Meat;08/04/2015;1565;469.5
Fresh Fruits;7/25/2015;2263;271.56
Health Drinks;2/15/2016;2035;468.05
Fresh Vegetables;8/14/2018;759;98.67
Cookies;7/25/2017;995;218.9
Flour;12/13/2015;1295;142.45
Breads & Buns;3/29/2016;2366;425.88
Rice;09/10/2016;599;221.63
Spices;7/17/2017;1986;496.5
Salt;01/07/2018;1485;386.1
Organic Vegetables;08/04/2015;1025;133.25
Health Drinks;9/14/2018;1164;302.64
Biscuits;5/16/2017;1258;364.82
Spices;09/09/2018;1843;313.31
Eggs;11/22/2016;1869;485.94
Fresh Vegetables;7/22/2015;2331;186.48
Legumes;01/07/2018;1368;615.6
Health Drinks;08/08/2015;1021;224.62
Fish;10/29/2017;2244;201.96
Cakes;4/19/2017;539;59.29
Fresh Vegetables;11/15/2017;1256;514.96
Cookies;08/04/2015;2158;258.96
Health Drinks;10/18/2015;2282;867.16
Cookies;9/23/2018;1940;679
Salt;9/24/2016;561;140.25
Organic Staples;12/18/2018;1764;776.16
Cakes;3/19/2018;1375;316.25
Soft Drinks;12/20/2015;1589;349.58
Cakes;12/17/2016;639;210.87
Fish;3/21/2018;2194;416.86
Chocolates;09/10/2017;1641;114.87
Legumes;4/25/2018;1642;229.88
Organic Fruits;12/19/2018;1721;653.98
Salt;02/03/2015;1015;152.25
Health Drinks;09/02/2018;1226;416.84
Breads & Buns;12/03/2018;1717;618.12
Edible Oil & Ghee;11/10/2017;2097;650.07
Organic Staples;3/21/2018;1622;486.6
Fish;4/19/2017;2004;340.68
Organic Fruits;3/26/2017;1644;82.2
Flour;7/17/2017;2477;891.72
Breads & Buns;9/24/2016;531;127.44
Salt;02/03/2015;1546;448.34
Cookies;07/11/2016;746;164.12
Organic Fruits;12/29/2017;621;279.45
Edible Oil & Ghee;7/14/2016;1377;509.49
Soft Drinks;3/20/2016;1621;664.61
Organic Fruits;12/06/2015;1497;389.22
Soft Drinks;11/07/2015;1874;787.08
Soft Drinks;09/09/2017;1225;147
Salt;04/01/2015;2308;369.28
Health Drinks;7/14/2016;1103;485.32
Noodles;11/18/2015;1526;686.7
Cakes;8/20/2018;2289;618.03
Soft Drinks;2/15/2016;687;240.45
Flour;2/15/2016;972;213.84
Soft Drinks;12/20/2015;1669;550.77
Biscuits;11/01/2018;506;70.84
Edible Oil & Ghee;06/02/2018;852;289.68
Spices;11/07/2015;1640;656
Health Drinks;12/03/2018;2093;941.85
Spices;4/23/2018;1223;61.15
Eggs;09/04/2018;581;255.64
Cakes;06/11/2018;505;222.2
Fresh Vegetables;06/02/2018;2145;600.6
Cakes;9/24/2016;1933;753.87
Biscuits;3/19/2018;2060;618
Cakes;11/15/2017;1469;499.46
Organic Fruits;12/03/2018;523;120.29
Breads & Buns;11/24/2018;1916;229.92
Organic Staples;9/15/2018;1513;181.56
Rice;11/24/2018;1756;684.84
Organic Vegetables;11/20/2016;2381;857.16
Fresh Vegetables;10/22/2018;1683;218.79
Rice;11/20/2016;1784;267.6
Health Drinks;03/08/2016;1937;368.03
Soft Drinks;5/29/2018;1402;112.16
Fresh Fruits;9/24/2017;2425;436.5
Soft Drinks;5/29/2018;1583;221.62
Cookies;3/21/2018;2402;192.16
Cakes;7/17/2017;816;97.92
Cookies;10/01/2018;2246;269.52
Organic Staples;9/24/2017;1752;438
Chocolates;12/21/2018;1265;404.8
Edible Oil & Ghee;1/20/2015;1148;309.96
Chocolates;7/17/2017;2360;542.8
Noodles;5/29/2018;945;245.7
Salt;12/29/2017;2478;1090.32
Biscuits;3/17/2015;1727;690.8
Legumes;9/13/2017;2033;447.26
Chocolates;7/29/2018;2307;299.91
Health Drinks;09/01/2017;947;132.58
Noodles;11/10/2015;2062;907.28
Eggs;10/30/2017;2385;310.05
Cookies;6/20/2015;560;95.2
Organic Fruits;6/29/2018;1654;496.2
Biscuits;05/08/2016;1827;493.29
Eggs;9/23/2015;1524;441.96
Edible Oil & Ghee;9/25/2018;981;255.06
Organic Staples;7/29/2018;1856;835.2
Fish;4/20/2016;1794;789.36
Flour;09/09/2018;1374;82.44
Cakes;09/04/2017;2491;1120.95
Fresh Vegetables;12/08/2018;1812;108.72
Edible Oil & Ghee;11/13/2016;714;78.54
Fish;11/30/2017;1388;111.04
Fresh Fruits;8/26/2017;653;124.07
Organic Vegetables;1/30/2015;2262;791.7
Health Drinks;06/09/2016;2234;714.88
Chicken;03/10/2015;2275;864.5
Eggs;11/03/2018;2036;325.76
Eggs;08/08/2017;916;238.16
Flour;10/07/2018;2079;103.95
Fresh Vegetables;1/30/2015;1906;457.44
Organic Vegetables;1/20/2015;1629;733.05
Fresh Vegetables;3/30/2015;1738;729.96
Soft Drinks;12/22/2018;1481;207.34
Flour;11/07/2015;979;166.43
Flour;9/13/2017;1477;354.48
Edible Oil & Ghee;6/29/2018;778;272.3
Rice;12/08/2018;977;439.65
Health Drinks;8/26/2017;681;299.64
Organic Fruits;1/20/2015;1272;139.92
Legumes;06/04/2018;1649;98.94
Cookies;03/04/2017;1144;125.84
Noodles;11/22/2017;2141;428.2
Fish;11/23/2015;1137;500.28
Rice;11/14/2015;1823;729.2
Flour;11/09/2016;988;296.4
Spices;4/13/2016;1052;105.2
Legumes;11/07/2015;1768;141.44
Chicken;3/28/2015;1067;384.12
Breads & Buns;11/09/2016;580;237.8
Fish;1/23/2015;2314;624.78
Breads & Buns;5/29/2016;2251;922.91
Salt;6/13/2017;547;109.4
Fresh Vegetables;11/03/2018;508;208.28
Fresh Fruits;11/10/2015;2114;739.9
Organic Vegetables;11/10/2015;1524;228.6
Cakes;7/17/2017;1903;799.26
Organic Staples;11/09/2016;1808;253.12
Breads & Buns;9/13/2017;693;194.04
Meat;9/13/2017;1615;96.9
Edible Oil & Ghee;6/27/2018;2032;325.12
Eggs;11/17/2016;1474;530.64
Meat;09/10/2016;2097;104.85
Noodles;11/10/2015;1211;472.29
Edible Oil & Ghee;11/10/2015;775;240.25
Spices;7/17/2017;1365;532.35
Salt;9/13/2017;1405;224.8
Legumes;11/07/2015;693;311.85
Legumes;07/11/2018;1934;135.38
Fresh Fruits;04/04/2015;1500;555
Fresh Vegetables;09/01/2017;783;305.37
Soft Drinks;03/11/2018;2073;663.36
Legumes;4/20/2018;1191;83.37
Fresh Fruits;05/04/2015;2244;561
Soft Drinks;11/14/2015;2451;441.18
Rice;11/11/2018;2454;834.36
Fresh Fruits;11/30/2017;2072;497.28
Soft Drinks;12/08/2018;2070;414
Noodles;11/19/2015;1159;359.29
Biscuits;11/17/2016;1153;219.07
Cakes;4/25/2016;1918;575.4
Breads & Buns;7/22/2017;1298;363.44
Cookies;12/04/2018;985;128.05
Soft Drinks;4/25/2016;971;242.75
Rice;12/09/2018;781;132.77
Flour;08/10/2016;1050;273
Fresh Fruits;09/01/2017;1494;164.34
Cookies;09/01/2017;1320;211.2
Flour;9/20/2017;1791;537.3
Fresh Fruits;12/09/2018;1108;166.2
Spices;1/20/2015;2054;657.28
Soft Drinks;1/20/2015;1785;624.75
Soft Drinks;9/23/2015;2103;147.21
Organic Staples;12/16/2018;1699;526.69
Soft Drinks;9/13/2017;1576;315.2
Organic Fruits;04/12/2015;1926;211.86
Meat;12/09/2018;1804;469.04
Fish;3/21/2018;1496;329.12
Fresh Vegetables;12/26/2018;1066;341.12
Fish;1/28/2018;2266;815.76
Edible Oil & Ghee;7/22/2017;533;165.23
Spices;9/23/2015;2327;465.4
Chocolates;7/22/2017;1257;540.51
Organic Fruits;11/03/2018;2471;1087.24
Legumes;9/23/2015;799;327.59
Organic Staples;09/03/2017;898;161.64
Eggs;6/20/2015;1636;98.16
Soft Drinks;11/07/2015;2169;325.35
Cakes;3/17/2015;2191;810.67
Organic Vegetables;08/05/2018;1903;647.02
Noodles;06/01/2016;1807;795.08
Health Drinks;3/17/2015;2433;1046.19
Cookies;08/10/2018;535;48.15
Noodles;9/22/2017;1835;293.6
Salt;9/13/2017;2081;894.83
Soft Drinks;03/05/2016;1636;736.2
Legumes;11/11/2018;2069;744.84
Health Drinks;4/20/2018;1562;421.74
Soft Drinks;06/01/2016;1726;500.54
Breads & Buns;7/25/2018;1633;718.52
Chicken;11/13/2016;1415;353.75
Cookies;9/22/2017;2126;616.54
Organic Vegetables;3/17/2015;730;146
Chicken;11/30/2017;1609;579.24
Cookies;10/20/2017;2229;824.73
Meat;2/13/2018;1637;654.8
Salt;7/17/2017;780;46.8
Legumes;8/31/2018;1456;364
Organic Staples;5/19/2015;1464;409.92
Health Drinks;08/05/2018;1567;642.47
Noodles;11/20/2018;2083;708.22
Fish;3/17/2015;2351;963.91
Health Drinks;12/23/2015;723;50.61
Cookies;12/17/2017;1431;314.82
Rice;12/09/2017;2065;247.8
Cookies;7/31/2017;2191;591.57
Fish;09/01/2017;671;120.78
Meat;1/20/2015;2126;340.16
Rice;10/09/2016;548;235.64
Fresh Fruits;09/04/2017;1859;204.49
Biscuits;10/13/2017;1905;209.55
Salt;03/03/2017;2008;702.8
Chocolates;11/22/2017;2053;780.14
Flour;11/21/2017;1260;441
Biscuits;7/23/2017;865;337.35
Meat;12/17/2016;2266;589.16
Noodles;4/24/2018;1142;296.92
Organic Vegetables;12/22/2015;862;370.66
Meat;10/23/2018;625;31.25
Legumes;09/04/2018;1494;209.16
Eggs;6/19/2018;1597;223.58
Chicken;1/30/2018;710;163.3
Soft Drinks;10/11/2017;1189;118.9
Chocolates;4/20/2018;2362;401.54
Fresh Vegetables;12/25/2018;732;51.24
Chocolates;10/08/2016;1080;248.4
Salt;9/15/2018;2351;822.85
Rice;4/18/2015;1792;752.64
Health Drinks;7/23/2017;1086;195.48
Soft Drinks;11/14/2018;825;66
Fish;12/05/2016;609;115.71
Health Drinks;05/10/2017;1491;387.66
Cakes;06/06/2015;1885;188.5
Cookies;09/11/2017;1126;495.44
Legumes;12/14/2015;1676;351.96
Health Drinks;2/16/2018;2160;928.8
Cakes;12/31/2016;868;329.84
Eggs;11/30/2018;2013;201.3
Fish;5/23/2018;2097;712.98
Chocolates;09/11/2017;2070;248.4
Flour;10/03/2015;540;70.2
Spices;03/06/2018;1235;247
Edible Oil & Ghee;05/02/2017;1956;97.8
Organic Staples;07/02/2016;1923;423.06
Noodles;12/09/2018;1004;311.24
Health Drinks;5/15/2018;2153;279.89
Chicken;5/31/2017;1918;479.5
Organic Vegetables;11/07/2016;1618;242.7
Spices;09/08/2015;1260;176.4
Breads & Buns;03/04/2018;841;269.12
Flour;11/19/2017;1988;119.28
Cookies;04/06/2016;1449;420.21
Eggs;06/02/2018;1130;90.4
Breads & Buns;01/03/2015;864;380.16
Meat;10/13/2017;2364;756.48
Organic Staples;6/20/2015;1512;650.16
Chocolates;12/27/2017;2154;323.1
Eggs;4/25/2016;2209;574.34
Health Drinks;12/06/2015;1535;122.8
Noodles;12/04/2018;635;158.75
Organic Vegetables;11/21/2017;753;263.55
Cookies;12/28/2016;785;243.35
Fresh Fruits;7/30/2017;2295;275.4
Cakes;09/02/2017;2470;197.6
Cookies;2/18/2015;527;126.48
Cakes;12/31/2016;1238;198.08
Fish;6/19/2018;1343;134.3
Legumes;11/06/2018;1183;496.86
Chocolates;11/07/2016;1024;368.64
Health Drinks;11/07/2016;1554;590.52
Fresh Vegetables;4/16/2018;1952;156.16
Biscuits;3/23/2018;1724;189.64
Legumes;8/31/2017;1937;503.62
Cookies;12/31/2016;1394;487.9
Fresh Fruits;8/13/2017;1851;111.06
Legumes;7/23/2017;1017;203.4
Organic Staples;10/10/2016;1684;218.92
Spices;10/11/2017;1559;93.54
Noodles;3/21/2017;2029;872.47
Fish;5/26/2015;2090;397.1
Fresh Vegetables;3/18/2018;827;223.29
Fish;11/07/2016;1494;373.5
Noodles;09/04/2017;1639;360.58
Soft Drinks;05/02/2017;1036;331.52
Cookies;11/11/2015;722;317.68
Fresh Vegetables;11/17/2015;1321;66.05
Fresh Vegetables;6/16/2016;1229;73.74
Health Drinks;11/19/2017;541;75.74
Fresh Fruits;4/18/2015;1028;61.68
Organic Vegetables;03/03/2017;1800;738
Biscuits;10/03/2015;2282;1004.08
Soft Drinks;12/19/2015;891;258.39
Organic Staples;11/12/2018;1974;829.08
Rice;6/16/2016;1986;238.32
Eggs;4/20/2016;2443;439.74
Chocolates;09/11/2018;1608;611.04
Meat;6/20/2015;717;78.87
Eggs;07/02/2016;1527;76.35
Salt;5/26/2015;1980;198
Fresh Vegetables;12/19/2015;1197;299.25
Flour;2/16/2018;2461;689.08
Breads & Buns;11/12/2018;866;121.24
Chocolates;07/10/2017;600;60
Edible Oil & Ghee;11/07/2017;1026;184.68
Cookies;8/18/2018;1360;612
Fresh Vegetables;03/01/2015;1620;648
Soft Drinks;03/01/2015;1228;466.64
Cakes;5/25/2018;1965;766.35
Noodles;02/06/2016;636;152.64
Meat;5/23/2018;1196;394.68
Fresh Vegetables;05/02/2017;589;141.36
Flour;05/02/2017;905;271.5
Soft Drinks;09/05/2017;1457;553.66
Flour;5/22/2018;898;251.44
Soft Drinks;03/03/2017;607;194.24
Spices;7/23/2018;664;292.16
Edible Oil & Ghee;07/10/2017;2482;248.2
Organic Fruits;03/06/2018;1840;478.4
Salt;11/26/2017;2184;196.56
Fresh Vegetables;11/25/2018;2134;618.86
Fresh Vegetables;01/01/2018;2193;592.11
Organic Staples;1/21/2018;1778;675.64
Edible Oil & Ghee;10/03/2015;1249;199.84
Chicken;7/30/2017;1339;535.6
Organic Staples;5/19/2018;1311;471.96
Meat;12/22/2015;1038;435.96
Fish;10/14/2015;756;143.64
Cookies;9/23/2018;705;239.7
Legumes;5/31/2017;782;187.68
Flour;05/07/2016;2241;1008.45
Cookies;11/28/2016;1390;542.1
Flour;12/27/2017;1447;231.52
Spices;12/27/2015;535;219.35
Health Drinks;10/23/2018;746;298.4
Eggs;1/30/2018;968;309.76
Cookies;12/17/2016;1457;72.85
Eggs;09/04/2018;1109;177.44
Biscuits;7/23/2017;1127;157.78
Breads & Buns;09/07/2015;774;100.62
Fresh Vegetables;03/01/2015;851;374.44
Organic Fruits;11/23/2018;784;109.76
Health Drinks;09/02/2017;2069;455.18
Noodles;06/12/2017;2023;627.13
Noodles;8/28/2018;1504;526.4
Chicken;01/07/2017;2145;943.8
Fresh Vegetables;12/22/2018;2322;673.38
Organic Fruits;12/22/2018;2293;321.02
Health Drinks;11/11/2015;1676;150.84
Organic Staples;3/13/2017;1821;400.62
Meat;07/02/2016;1830;823.5
Rice;11/24/2015;2384;858.24
Salt;07/09/2018;674;249.38
Chicken;01/01/2018;2245;606.15
Meat;11/11/2017;1748;349.6
Flour;2/16/2018;1422;142.2
Legumes;11/18/2018;1116;111.6
Health Drinks;03/05/2016;1583;364.09
Chicken;11/05/2016;1829;292.64
Rice;8/28/2018;1339;361.53
Organic Vegetables;09/08/2015;2002;540.54
Health Drinks;1/30/2016;1797;718.8
Flour;11/19/2017;1987;556.36
Eggs;05/03/2017;1260;327.6
Cookies;9/25/2016;1492;134.28
Flour;09/04/2018;2068;124.08
Organic Staples;05/12/2016;1898;474.5
Breads & Buns;12/16/2015;2469;1111.05
Noodles;6/20/2015;2372;1067.4
Soft Drinks;12/25/2018;548;65.76
Health Drinks;11/07/2015;1795;789.8
Noodles;11/22/2018;977;97.7
Noodles;03/03/2018;2396;814.64
Noodles;11/11/2015;2099;860.59
Breads & Buns;6/19/2018;1211;435.96
Salt;10/23/2016;983;206.43
Chicken;04/06/2016;2183;283.79
Organic Fruits;11/22/2017;1601;688.43
Edible Oil & Ghee;11/15/2015;2254;946.68
Meat;3/20/2016;1990;477.6
Cookies;12/09/2018;1738;677.82
Soft Drinks;11/12/2018;1185;414.75
Spices;5/27/2017;1957;763.23
Noodles;11/19/2017;1059;391.83
Organic Staples;10/14/2015;907;163.26
Organic Fruits;2/17/2015;1090;305.2
Fresh Vegetables;6/19/2018;1845;645.75
Health Drinks;6/19/2018;667;193.43
Meat;8/13/2017;1462;292.4
Fresh Fruits;05/03/2017;1212;484.8
Legumes;11/11/2015;739;88.68
Chocolates;5/23/2018;1228;319.28
Cookies;4/16/2018;1477;132.93
Noodles;10/23/2016;1435;545.3
Chicken;06/08/2016;1259;440.65
Cakes;5/25/2015;939;84.51
Legumes;10/21/2018;870;60.9
Rice;4/19/2016;791;229.39
Fresh Fruits;2/16/2015;2490;1120.5
Fresh Fruits;04/02/2016;1180;483.8
Chocolates;12/20/2015;2148;150.36
Spices;09/11/2018;1815;471.9
Cookies;02/09/2018;559;100.62
Breads & Buns;01/01/2018;2137;747.95
Biscuits;7/26/2015;1904;95.2
Cakes;05/06/2017;1587;111.09
Health Drinks;12/06/2015;549;142.74
Cakes;3/21/2017;1090;283.4
Breads & Buns;7/21/2018;843;75.87
Biscuits;5/22/2018;924;147.84
Breads & Buns;8/19/2018;2122;594.16
Organic Staples;3/20/2016;1743;784.35
Eggs;8/22/2017;742;267.12
Cakes;11/19/2017;1770;106.2
Chocolates;11/14/2017;784;141.12
Cakes;11/06/2018;2063;103.15
Fish;9/26/2017;1396;432.76
Breads & Buns;3/13/2017;515;206
Cookies;10/19/2018;1612;499.72
Meat;03/06/2017;1678;335.6
Salt;05/03/2017;1402;560.8
Chocolates;03/03/2015;1719;292.23
Cakes;09/03/2017;2304;1013.76
Meat;03/08/2016;1733;745.19
Soft Drinks;2/25/2018;2232;915.12
Salt;06/06/2015;1660;498
Flour;09/11/2017;2227;1002.15
Cakes;10/14/2015;1529;244.64
Noodles;6/22/2018;634;88.76
Cookies;9/20/2016;2211;331.65
Biscuits;09/07/2015;923;239.98
Fresh Vegetables;1/30/2017;1364;422.84
Noodles;10/23/2018;2469;987.6
Chocolates;12/25/2018;2114;507.36
Chicken;10/03/2015;1975;651.75
Organic Vegetables;2/16/2015;2003;821.23
Fresh Vegetables;11/05/2017;1899;493.74
Eggs;11/05/2017;598;245.18
Biscuits;4/21/2018;1874;356.06
Spices;4/21/2018;904;153.68
Biscuits;04/06/2016;2256;225.6
Organic Fruits;8/25/2015;1052;431.32
Rice;8/25/2015;1206;458.28
Fish;11/07/2015;1761;405.03
Cakes;02/06/2016;1392;167.04
Organic Staples;4/16/2018;758;159.18
Fresh Fruits;12/06/2015;944;217.12
Cakes;10/14/2015;1146;194.82
Biscuits;10/22/2016;2383;238.3
Salt;12/14/2015;545;168.95
Health Drinks;03/06/2017;2294;481.74
Health Drinks;1/29/2018;2120;763.2
Fresh Vegetables;10/01/2016;1915;861.75
Eggs;06/08/2018;1324;79.44
Cookies;4/19/2016;2445;391.2
Edible Oil & Ghee;8/18/2018;539;199.43
Spices;12/31/2016;2212;774.2
Cookies;04/08/2017;2143;150.01
Edible Oil & Ghee;02/09/2018;1152;149.76
Health Drinks;7/23/2017;1875;543.75
Biscuits;6/20/2015;2017;201.7
Soft Drinks;7/26/2015;1409;591.78
Soft Drinks;11/25/2018;2483;918.71
Cakes;5/23/2018;1535;245.6
Edible Oil & Ghee;4/24/2018;1038;145.32
Cookies;7/20/2016;1400;70
Noodles;09/07/2015;1033;237.59
Salt;2/21/2015;1896;815.28
Breads & Buns;12/25/2018;1290;399.9
Breads & Buns;8/18/2018;2092;167.36
Fresh Vegetables;10/07/2018;1715;343
Fish;11/19/2017;1205;325.35
Soft Drinks;12/22/2018;1054;463.76
Meat;11/11/2015;2068;558.36
Cookies;01/01/2018;1370;315.1
Cakes;7/26/2015;1159;289.75
Noodles;9/23/2018;2496;324.48
Salt;12/22/2015;658;131.6
Health Drinks;04/06/2016;1038;155.7
Fresh Vegetables;11/08/2016;1784;214.08
Cookies;11/22/2017;797;294.89
Cookies;11/22/2017;1853;685.61
Cakes;12/10/2016;1467;249.39
Fresh Fruits;3/31/2015;862;112.06
Organic Fruits;12/06/2016;2115;423
Chicken;01/07/2015;1936;96.8
Organic Staples;10/13/2017;2315;231.5
Flour;5/21/2016;582;192.06
Chocolates;04/07/2016;780;319.8
Health Drinks;7/26/2015;2392;287.04
Cakes;12/25/2018;1854;593.28
Soft Drinks;11/07/2016;554;216.06
Flour;01/01/2018;2332;839.52
Salt;5/23/2015;573;143.25
Noodles;9/25/2016;2049;881.07
Spices;07/02/2015;929;362.31
Chocolates;11/14/2017;1641;525.12
Cookies;4/22/2017;1186;320.22
Breads & Buns;09/12/2016;1196;83.72
Fresh Fruits;9/24/2016;949;398.58
Noodles;1/19/2018;1286;282.92
